商品ID,标题,风险等级,风险类型,销量,日增量,池,店铺ID,店铺名,发现时间,来源,品类,是否今日新发现
69e4bb34ff34a50001b572d2,2026小学初中高中全科电子版课本教材,medium,商品已下架/冻结,545,0.0,WATCH,683e7dada69e9f0015838245,叶老师 教辅资料的店,2026-06-18 13:42:52,web_full,,1
6980abd2a5576f0001af95de,新外研版3、4年级英语《同步练习册》资料包,medium,商品已下架/冻结,541,0.0,WATCH,6895b0e82aa7600016359b64,普娃开挂小课堂的店,2026-06-18 14:19:31,web_full,,1
6506fae1799c3e00017b338b,复古怀旧欧美撕纸边缘撕边老旧报纸碎片剪报拼贴PNG免抠设计素材,medium,商品已下架/冻结,534,0.0,WATCH,64cf4dc2f58f8b000152f4a5,起山素材的店,2026-06-18 14:00:43,web_full,,1
69f0cff27b1f380001c5430c,27考研政治英语数学课程全程班（持续更新不跑路不断更）,medium,商品已下架/冻结,533,0.0,WATCH,68a1e4b5f07d210015c3fdf2,蛋蛋学姐🎓的店,2026-06-18 13:48:01,web_full,,1
69e84d4167d4b200019c171e,27考研英语66句电子讲义、学习资料包,medium,商品已下架/冻结,531,0.0,WATCH,69b3c3b6e5811a001575b92b,甜度🍟100%的店,2026-06-18 13:55:45,web_full,,1
69f0cff27b1f380001c54309,27考研政治英语数学课程全程班（持续更新不跑路不断更）,medium,商品已下架/冻结,521,0.0,WATCH,68a1e4b5f07d210015c3fdf2,蛋蛋学姐🎓的店,2026-06-18 13:47:14,web_full,,1
69f0cff27b1f380001c54312,27考研政治英语数学课程全程班（持续更新不跑路不断更）,medium,商品已下架/冻结,519,0.0,WATCH,68a1e4b5f07d210015c3fdf2,蛋蛋学姐🎓的店,2026-06-18 13:43:46,web_full,,1
69df935fcfc37500016a824d,26教资面试，结构化面试+试讲+答辩资料，模板,medium,商品已下架/冻结,519,0.0,WATCH,68e6768f0fdf3e001539d5fc,是冬瓜吖的店,2026-06-18 13:51:06,web_full,,1
69db41a685199a00018de9bd,店铺带货     资料包,medium,商品已下架/冻结,517,0.0,WATCH,692e5f95b75dc20014f2c0cb,小杨说的店,2026-06-18 13:52:02,web_full,,1
693e245033f9b30001a3b7d5,2026春北师大二三年级下册数学新教材电子版,medium,商品已下架/冻结,515,0.0,WATCH,690d95397bc98300158e4f9f,时光电子版资料库的店,2026-06-18 13:47:00,web_full,,1
69ce8e7159a08a0001f69306,100个小故事背完雅思9400词高效记忆单词书2026年雅思备考神器,medium,商品已下架/冻结,500,0.0,WATCH,6911e90b5a73780015f29d40,单词速记充电站的店,2026-06-18 13:57:39,web_full,,1
69d4747e450d060001b3109f,2026春初中电子版资料（笔记同款20）,low,商品已下架/冻结,493,0.0,WATCH,68ea1b7e3b282d00238a6dbf,闪电知识解忧的店,2026-06-18 13:42:50,web_full,,1
681e0db9c4082600019b650b,2026东奥中级会计轻一轻松过关一实务财管经济法练习题教材真题 · 26版历年真题试卷 全套三科,low,商品已下架/冻结,489,0.0,WATCH,67f9e4462890a4001510dd86,知行书店的店,2026-06-18 13:40:15,web_full,,1
69df3565cfc3750001caff0f,office365办公软件电脑 mac/win永久激活教程 ppt excel word,low,商品已下架/冻结,481,0.0,WATCH,69d072151661ce0015418baf,淼淼职场工具箱的店,2026-06-18 13:59:53,web_full,,1
69f819d3213e270001a26906,滤镜买断教程丨照片视频实况胶片滤镜风格 调色预设素材模板,low,商品已下架/冻结,478,0.0,WATCH,689bf3a749b80c0015878f7a,超爱猪脚饭配肉卷🤪的店,2026-06-18 14:20:51,web_full,,1
69bb35fbffa26d0001446f29,小祺牌动作笔刷1-10.0,low,商品已下架/冻结,476,0.0,WATCH,678ea4292302820015ffde9d,有点祺怪的店,2026-06-18 14:11:57,web_full,,1
690827941b78790001de4a32,（最新版）初中英语七八年级各版本电子课本/资料包,low,商品已下架/冻结,476,0.0,WATCH,68c397c6011f5f0015610deb,满分💯资料共享的店,2026-06-18 14:15:56,web_full,,1
69b9581e99f8fe0001fb6295,英语四级备考资料前150名6折,low,商品已下架/冻结,474,0.0,WATCH,681c946af1a7370015a35c57,杨先森的店,2026-06-18 13:34:25,web_full,,1
6901fc44b96b1600015d436f,韩语1v1诊断丨附韩语学习资料丨2026年最新电子版,low,商品已下架/冻结,470,0.0,WATCH,6901832cb011f1001552ebda,摸凹猫0rg的店,2026-06-18 13:56:30,web_full,,1
69aeef892713420001bf187d,母题清单小程序，招教考试专项题库，24小时试用时间不合适可退,low,商品已下架/冻结,468,0.0,WATCH,670df5e6282b4400154ca013,轻松游上岸的店,2026-06-18 14:00:53,web_full,,1
69357717691100000180fb15,ID 【InDesign】安装包 2026最新版  支持Win/Mac 远程安装 教学,low,商品已下架/冻结,463,0.0,WATCH,69204037ffdaed00151bceaa,野屿咔咔的店,2026-06-18 14:29:15,web_full,,1
69aaa51c2713420001440fe4,2026某笔980系统班（含国省考多省联考等资料）自动秒发夸克/百度,low,商品已下架/冻结,458,0.0,WATCH,6866611256f403001501e731,爱去玩的碗碗的店,2026-06-18 13:43:52,web_full,,1
69ce63d424d44a0001b79ba2,简约质感ppt模板欧美ins风莫兰迪配色艺术时尚设计素材作品集,low,商品已下架/冻结,452,0.0,WATCH,68e3e2d71a6085001571401f,小尾雅素材的店,2026-06-18 13:34:47,web_full,,1
69cfdfc89fe19c0001f7346c,3DMAX整体橱柜生成器Kitchen Cabinet Generator4.0 3DMAX插件脚,low,商品已下架/冻结,452,0.0,WATCH,68e3e2d71a6085001571401f,小尾雅素材的店,2026-06-18 13:35:00,web_full,,1
69ac0a01f209ba0001b81ec4,revit室内族库revit模型库装饰设计节点家具家工装单品住宅软装库,low,商品已下架/冻结,452,0.0,WATCH,68e3e2d71a6085001571401f,小尾雅素材的店,2026-06-18 13:35:31,web_full,,1
69cd1ec65dab9a0001367989,deepseek文游指令合集包（dd原创）aa,low,商品已下架/冻结,440,0.0,WATCH,6866951893a14600156deea4,DD要努力的店,2026-06-18 14:15:14,web_full,,1
66286b336807180001eb05f4,MySQL Navicat 安装包 远程协助/问题解决,low,商品已下架/冻结,433,0.0,WATCH,6593d01035b376000177627c,小明下大雪的店,2026-06-18 13:34:31,web_full,,1
67b8c825e4ed1f0015ae9ec8,正版 Revit建模案例教程 王鑫 9787112236398,low,商品已下架/冻结,433,0.0,WATCH,676531695a98ce001539e0b2,小小图书教材的店,2026-06-18 13:35:26,web_full,,1
67848cd2d684d70015b9166a,正版 21世纪高等学校规划教材3dsmax/vray超写实室内效果图表现技,low,商品已下架/冻结,433,0.0,WATCH,676531695a98ce001539e0b2,小小图书教材的店,2026-06-18 13:35:46,web_full,,1
698dabc1a87a4d0001916f4e,27考研政治徐t基础强化冲刺押题全程+送26,low,商品已下架/冻结,424,0.0,WATCH,6568b5034a0cd60001ab6d13,少年游（上岸版）的店,2026-06-18 13:48:01,web_full,,1
692d42ca02b98c0015f3bae0,自然拼读视频教程课件英语电子课程音标英文PPT小学少儿教学资料,low,商品已下架/冻结,421,0.0,WATCH,68eb2506b969df001503dc19,胡图图资料的店,2026-06-18 14:20:08,web_full,,1
69f1e7d6294caa0001dd72ab,WPS超级会员1天一天ai大会员pdf格式转换PPT简历模版,low,商品已下架/冻结,416,0.0,WATCH,667ea2af4d44b6000116f955,大学生自用宝藏的店,2026-06-18 14:00:44,web_full,,1
695c6e6616b37a001563cb7c,1400多张王者图标素材PNG免抠素材1400多张王者图标素材PNG免抠素,low,商品已下架/冻结,412,0.0,WATCH,68eb2506b969df001503dc19,胡图图资料的店,2026-06-18 14:08:07,web_full,,1
69fab0c981bc0100015c5280,Lightroom手机版高级功能调色课程安卓/苹果/ipad调色教程,low,商品已下架/冻结,410,0.0,WATCH,6807835cad6a030015d6e8f0,Lr解锁高级功能的店,2026-06-18 14:11:13,web_full,,1
69c4974fa20c210001539e62,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,408,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:29:49,web_full,,1
69c4974fa20c210001539e22,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,408,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:29:53,web_full,,1
69c4974fa20c210001539e65,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,408,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:30:16,web_full,,1
69c4974fa20c210001539e71,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,408,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:30:37,web_full,,1
69ede59343360b000166af6b,26下教资笔试中小幼科一科二科三重点笔记/网课/题库、,low,商品已下架/冻结,407,0.0,WATCH,68bf7704c069260015e2074b,小鱼考证资料库的店,2026-06-18 14:11:59,web_full,,1
69ce81a57c7d12000144f156,2026春小学电子资料（笔记同款04）,low,商品已下架/冻结,407,0.0,WATCH,6354b5b7814e2d00019e5f58,朵墨老师资料的店,2026-06-18 14:29:53,web_full,,1
69ede59343360b000166af98,26下教资笔试中小幼科一科二科三重点笔记/网课/题库、,low,商品已下架/冻结,405,0.0,WATCH,68bf7704c069260015e2074b,小鱼考证资料库的店,2026-06-18 14:01:12,web_full,,1
69ce81a57c7d12000144f18c,2026春小学电子资料（笔记同款04）,low,商品已下架/冻结,403,0.0,WATCH,6354b5b7814e2d00019e5f58,朵墨老师资料的店,2026-06-18 14:16:05,web_full,,1
69c4974fa20c210001539e68,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,402,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:12:44,web_full,,1
69c4974fa20c210001539e6e,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,402,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:12:54,web_full,,1
69c4974fa20c210001539e6b,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,402,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:13:03,web_full,,1
69c4974fa20c210001539e3d,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,402,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 14:20:00,web_full,,1
69eb373243360b0001215107,成本会计第十版 源文件 电子资源 专拍,low,商品已下架/冻结,400,0.0,WATCH,69364cc0020fd1001524a026,乐宝资料屋【电子版24小时发货】的店,2026-06-18 13:35:37,web_full,,1
6989a4178c608e000177119e,140页逻辑图商务汇报工作企划书 数据图表 红色企业 PPT模板 · 140页逻辑图商务汇报工作企划书 数据图表 红色企业 PPT模板,low,商品已下架/冻结,395,0.0,WATCH,68c93a5c1c74a30015fa6ea0,西红柿资料铺的店,2026-06-18 13:34:44,web_full,,1
6989946d880da20001baee1b,法式复古欧美风ppt模板莫兰迪色ins风艺术时尚杂志作品集汇报NEW · 网盘发货 下单后联系客服/完整版资料（包更新-强烈推荐）,low,商品已下架/冻结,395,0.0,WATCH,68c93a5c1c74a30015fa6ea0,西红柿资料铺的店,2026-06-18 13:34:47,web_full,,1
698e90b006f9da00010082e5,ppt模板INS春日清新配色春天莫兰迪线条日系几何活动方案策划总结 · 完整版资料（包含后续更新-强烈推荐）/电子版网盘发货,low,商品已下架/冻结,395,0.0,WATCH,68c93a5c1c74a30015fa6ea0,西红柿资料铺的店,2026-06-18 13:34:47,web_full,,1
69ede59343360b000166af95,26下教资笔试中小幼科一科二科三重点笔记/网课/题库、,low,商品已下架/冻结,395,0.0,WATCH,68bf7704c069260015e2074b,小鱼考证资料库的店,2026-06-18 13:47:26,web_full,,1
69ede59343360b000166af41,26下教资笔试中小幼科一科二科三重点笔记/网课/题库、,low,商品已下架/冻结,394,0.0,WATCH,68bf7704c069260015e2074b,小鱼考证资料库的店,2026-06-18 13:46:52,web_full,,1
69e5bd68a8edd10001b864de,26上初中英语教资面试全套资料 含结构化 真题 逐字稿 教案等全套,low,商品已下架/冻结,391,0.0,WATCH,687902481ddc8f0016b10447,爱吃旺仔小馒头的店,2026-06-18 14:34:52,web_full,,1
66b22fc9fda0520001107aec,2025年新版中级经济师教材习题真题人事社人力工商建筑金融财税,low,商品已下架/冻结,388,0.0,WATCH,667d15a9c0e6de00010f44bd,方方图书的店,2026-06-18 14:03:34,web_full,,1
68e37e45f8d1f0000160930f,26上教资面试资料包幼儿小学初中高中全科电子资料教案逐字稿答辩,low,商品已下架/冻结,386,0.0,WATCH,67e60332e4661300157642b1,暖暖馥芮白的店,2026-06-18 13:46:37,web_full,,1
68e37e45f8d1f000016092af,26上教资面试资料包幼儿小学初中高中全科电子资料教案逐字稿答辩,low,商品已下架/冻结,386,0.0,WATCH,67e60332e4661300157642b1,暖暖馥芮白的店,2026-06-18 13:46:41,web_full,,1
68e37e45f8d1f000016092df,26上教资面试资料包幼儿小学初中高中全科电子资料教案逐字稿答辩,low,商品已下架/冻结,386,0.0,WATCH,67e60332e4661300157642b1,暖暖馥芮白的店,2026-06-18 13:46:45,web_full,,1
68e37e45f8d1f000016092b2,26上教资面试资料包幼儿小学初中高中全科电子资料教案逐字稿答辩,low,商品已下架/冻结,386,0.0,WATCH,67e60332e4661300157642b1,暖暖馥芮白的店,2026-06-18 13:46:52,web_full,,1
69019883ae1c170001281133,2026 方方土翻译版价格行为全套课程Price Action阿尔布鲁克斯,low,商品已下架/冻结,386,0.0,WATCH,689891f1b46f4a00156b8089,铭泽金品资料的店,2026-06-18 14:01:02,web_full,,1
691814c793e3a600012532df,PPT压缩文件缩小文档压缩软件ppt压缩大小批量pdf文件压缩工具,low,商品已下架/冻结,378,0.0,WATCH,68ad167db7c4980015fe65b6,桃芝芝素材的店,2026-06-18 13:39:06,web_full,,1
69ca88939b23c900016c2db4,26幼儿园教资面试真题+试讲高分模板+教案逐字稿资料包,low,商品已下架/冻结,378,0.0,WATCH,67e233785527f80015c8c36e,小鹿做题很ok的店,2026-06-18 13:46:41,web_full,,1
685b6d5a7ec78a0001840d42,波普艺术风格美式漫画边框个性海报模板矢量素材,low,商品已下架/冻结,372,0.0,WATCH,6724f91245465d00159e69f0,不晚设计资源的店,2026-06-18 13:52:10,web_full,,1
69f56f31c3604d0015eaa484,2026版高考临考预测卷全国各地专版PDF-垫子档,low,商品已下架/冻结,370,0.0,WATCH,687df154fe28990015d44778,逆袭の提分室的店,2026-06-18 14:12:50,web_full,,1
69c4974fa20c210001539e2e,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,366,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 13:36:01,web_full,,1
69f56f31c3604d0015eaa502,2026版高考临考预测卷全国各地专版PDF-垫子档,low,商品已下架/冻结,366,0.0,WATCH,687df154fe28990015d44778,逆袭の提分室的店,2026-06-18 14:00:31,web_full,,1
69f56f3828de7400150530f6,2026版高考临考预测卷全国各地专版PDF-垫子档,low,商品已下架/冻结,366,0.0,WATCH,687df154fe28990015d44778,逆袭の提分室的店,2026-06-18 14:00:31,web_full,,1
69f56f31c3604d0015eaa4c6,2026版高考临考预测卷全国各地专版PDF-垫子档,low,商品已下架/冻结,366,0.0,WATCH,687df154fe28990015d44778,逆袭の提分室的店,2026-06-18 14:00:59,web_full,,1
685d37bd6256090001812677,抽象中国风黑白山脉云纹水波纹海浪线条背景矢量设计素材,low,商品已下架/冻结,365,0.0,WATCH,6724f91245465d00159e69f0,不晚设计资源的店,2026-06-18 14:00:34,web_full,,1
69f56f37410f520015512dc7,2026版高考临考预测卷全国各地专版PDF-垫子档,low,商品已下架/冻结,363,0.0,WATCH,687df154fe28990015d44778,逆袭の提分室的店,2026-06-18 13:53:27,web_full,,1
67f8a8678c17470001fec036,国潮风手绘山峰中国风山水插画免抠素材,low,商品已下架/冻结,355,0.0,WATCH,6724f91245465d00159e69f0,不晚设计资源的店,2026-06-18 13:47:07,web_full,,1
69df02a7ed9d500001b0ec0a,26高中历史教资面试全套资料课件市面逐字稿+试讲视频+结构化资料,low,商品已下架/冻结,351,0.0,WATCH,6974c1750919730015a2d21b,Puff甜甜的店,2026-06-18 13:47:37,web_full,,1
699c77a8d5afea000144e7c1,人教版小学数学123456年级书教科课件本上下册第学期电子打印PDF,low,商品已下架/冻结,342,0.0,WATCH,6915517e27d04f00159570f5,成语小全的店,2026-06-18 14:17:07,web_full,,1
6878cf8979bc470001badfb3,未来科技现代几何渐变线条年会展板舞台背景图海报矢量AI设计素材,low,商品已下架/冻结,337,0.0,WATCH,6724f91245465d00159e69f0,不晚设计资源的店,2026-06-18 14:00:17,web_full,,1
69c24a167c9c8f00017a0b0a,高颜值 一键套用模板,low,商品已下架/冻结,332,0.0,WATCH,6899cf9a4b704a00156dd8bf,WPS会员折扣店的店,2026-06-18 14:29:41,web_full,,1
680e3912c883af0001060038,西豚·和vlog博主学【泰语】100期视频拆解听力练习资料包,low,商品已下架/冻结,331,0.0,WATCH,677fafa3a47ada0015172878,西豚教育的店,2026-06-18 13:52:02,web_full,,1
67ded88521ffb3000140ac42,deepseek小说写作从入门到精通全流程 35类小说指令合集,low,商品已下架/冻结,329,0.0,WATCH,67d5860064acaf0015c0bafc,小小的AI学习库的店,2026-06-18 14:33:57,web_full,,1
69c4974fa20c210001539e3a,笔记同款 语文数学英语123456年级 pdf电子版,low,商品已下架/冻结,328,0.0,WATCH,694a486fb1c2c30015b7053c,Lucky🍀老师吖的店,2026-06-18 13:34:35,web_full,,1
688b478679bc47000108e8dc,公司企业科技高端简约宣传册简介画册图文排版模板PSD设计素材,low,商品已下架/冻结,327,0.0,WATCH,6724f91245465d00159e69f0,不晚设计资源的店,2026-06-18 13:38:16,web_full,,1
6961c8ae93c7460001ff87c5,2026新版快捷英语时文阅读第30期小学初中高中通用电子版PDF,low,商品已下架/冻结,323,0.0,WATCH,66fa758aa9bf3400163b464c,满分资料铺的店,2026-06-18 13:42:34,web_full,,1
673c54f44083040001faf252,趣味蛇年春节小年元旦祝福2025跨年插画活动海报排版设计素材模版,low,商品已下架/冻结,319,0.0,WATCH,63b40e89540b790001a2d62e,KKAY DESIGN的店,2026-06-18 14:09:09,web_full,,1
699ef4bd2080aa000119aba0,跨境资料包全流程0-1,low,商品已下架/冻结,318,0.0,WATCH,696790755aeaa9001529ec81,花猫电商的店,2026-06-18 13:55:28,web_full,,1
699c1a1dc9f5da000145dc2a,广东省高考历年真题卷语文数学英语物理化学历史电子版Word · 语文（2008-2025）,low,商品已下架/冻结,313,0.0,WATCH,6805c37cad6a030015d6e702,莉姐素材的店,2026-06-18 13:40:25,web_full,,1
699c1a1dc9f5da000145dc3f,广东省高考历年真题卷语文数学英语物理化学历史电子版Word,low,商品已下架/冻结,313,0.0,WATCH,6805c37cad6a030015d6e702,莉姐素材的店,2026-06-18 13:43:02,web_full,,1
660bce11f8b8cd000199f82a,透明3D立体玻璃质感水滴折射海报文字标题PS效果模版设计素材,low,商品已下架/冻结,309,0.0,WATCH,63b40e89540b790001a2d62e,KKAY DESIGN的店,2026-06-18 14:25:00,web_full,,1
69c4cc2023faf80001796c0c,27考研全网课资源：政治英语数学讲义笔记网盘实时更新,low,商品已下架/冻结,305,0.0,WATCH,6979b878a8b3c200153785e8,刷题别停的店,2026-06-18 13:57:29,web_full,,1
692ea2d4b70fce000124cf4c,2026上教师资格证笔试全套备考资料，要考的题型都有，电子版pdf,low,商品已下架/冻结,300,0.0,WATCH,6618d06256541c000132294b,心语老师的店,2026-06-18 13:43:30,web_full,,1
69378d45af71c300014ab1dd,2026上教师资格证笔试全套备考资料，要考的题型都有，电子版pdf,low,商品已下架/冻结,300,0.0,WATCH,6618d06256541c000132294b,心语老师的店,2026-06-18 13:46:39,web_full,,1
692ea2d4b70fce000124ceec,2026上教师资格证笔试全套备考资料，要考的题型都有，电子版pdf,low,商品已下架/冻结,300,0.0,WATCH,6618d06256541c000132294b,心语老师的店,2026-06-18 13:47:15,web_full,,1
692ea2d4b70fce000124d036,2026上教师资格证笔试全套备考资料，要考的题型都有，电子版pdf,low,商品已下架/冻结,300,0.0,WATCH,6618d06256541c000132294b,心语老师的店,2026-06-18 13:47:22,web_full,,1
692ea2d4b70fce000124cf0a,2026上教师资格证笔试全套备考资料，要考的题型都有，电子版pdf,low,商品已下架/冻结,300,0.0,WATCH,6618d06256541c000132294b,心语老师的店,2026-06-18 13:56:09,web_full,,1
689f4d9d11247e00012dacee,【全文翻译】 英国签证翻译 新西兰签证翻译 全文翻译含盖章签名,low,商品已下架/冻结,299,0.0,WATCH,6848ebf96babe40015b6bf27,UNIVISA甜梦签证的店,2026-06-18 13:34:18,web_full,,1
69aea8c2ac2e1900014fa55c,韩语学习课件+全套资料+备考学习分享,low,商品已下架/冻结,299,0.0,WATCH,69ae755d484e2b00154cf63d,咕噜kqx的店,2026-06-18 13:56:31,web_full,,1
69c4cc2023faf80001796c06,27考研全网课资源：政治英语数学讲义笔记网盘实时更新,low,商品已下架/冻结,297,0.0,WATCH,6979b878a8b3c200153785e8,刷题别停的店,2026-06-18 13:55:29,web_full,,1
69777bb12a96a0000143f07a,26上教资笔试科三简答主观题汇总/电子版,low,商品已下架/冻结,295,0.0,WATCH,6871b8e2518e5b0015b8760b,陶子学姐资料库的店,2026-06-18 13:46:47,web_full,,1
69777bb12a96a0000143f04d,26上教资笔试科三简答主观题汇总/电子版,low,商品已下架/冻结,295,0.0,WATCH,6871b8e2518e5b0015b8760b,陶子学姐资料库的店,2026-06-18 13:47:18,web_full,,1
69dfb324a8edd10001107101,2026高考天星金考卷高考最后一课复习资料！,low,商品已下架/冻结,294,0.0,WATCH,694fe62279d6130015339f5f,皮皮鲁爱学习的店,2026-06-18 14:00:34,web_full,,1
69e5bd68a8edd10001b864d8,26上初中英语教资面试全套资料 含结构化 真题 逐字稿 教案等全套,low,商品已下架/冻结,292,0.0,WATCH,687902481ddc8f0016b10447,爱吃旺仔小馒头的店,2026-06-18 13:34:27,web_full,,1
69d22d47ca15480001bd96de,2026春中考【笔记同款19】高清PDF试题精选,low,商品已下架/冻结,287,0.0,WATCH,67289ed591ee7d0014853b98,东方老师资料的店,2026-06-18 13:42:50,web_full,,1
69ba53597c9c8f00019f55c0,兔子电子资源3.18.12,low,商品已下架/冻结,286,0.0,WATCH,683477ca0378670015c12dc8,好柿花生好运连连的店,2026-06-18 14:04:04,web_full,,1
69ce0077450d060001f5ca5f,高清照片素材720000张壁纸视频文案素材库,low,商品已下架/冻结,285,0.0,WATCH,69bff600e882bd001504afd8,财财3的店的店,2026-06-18 14:16:04,web_full,,1
69fa1ea430d086000181e1dd,2026初级会计考前最新押题PDF电子版课件,low,商品已下架/冻结,282,0.0,WATCH,693e36379e186a0015daeb97,白桃学姐的店,2026-06-18 14:29:24,web_full,,1
68d2c8bab7d62b00016c973a,源文件素材设计专拍,low,商品已下架/冻结,280,0.0,WATCH,6524019e796c030001e284b2,广州斑马文化艺术有限公司的店,2026-06-18 13:47:06,web_full,,1
657872d7319c5c0001bb7f89,手绘简约幼儿园招生儿童学习教育培训海报背景AI矢量设计素材161,low,商品已下架/冻结,280,0.0,WATCH,65674f433ead4f00015b25cc,半夏素材的店,2026-06-18 14:08:29,web_full,,1
68b2a54f8f531300019a9974,26春【课课通+单元卷-2年级-四本套装】,low,商品已下架/冻结,279,0.0,WATCH,6625bd9d9f5b000001da1f51,萌翔图书的店,2026-06-18 14:00:57,web_full,,1
69fcb25aa5715f00011852ca,2026初级会计考前最新押题PDF电子版课件,low,商品已下架/冻结,278,0.0,WATCH,693e36379e186a0015daeb97,白桃学姐的店,2026-06-18 14:00:04,web_full,,1
699ad149c9f5da000133b278,人教版小学英语PEP书3456年级教科课件本上下册第一二学期新版PDF,low,商品已下架/冻结,274,0.0,WATCH,6915517e27d04f00159570f5,成语小全的店,2026-06-18 14:00:41,web_full,,1
699ad149c9f5da000133b290,人教版小学英语PEP书3456年级教科课件本上下册第一二学期新版PDF,low,商品已下架/冻结,274,0.0,WATCH,6915517e27d04f00159570f5,成语小全的店,2026-06-18 14:35:51,web_full,,1
65dc94e47ec2d80001055603,30页潮流复古撞色时尚品牌手册提案作品集lookbook画册ppt模板,low,商品已下架/冻结,271,0.0,WATCH,63b40e89540b790001a2d62e,KKAY DESIGN的店,2026-06-18 14:09:07,web_full,,1
690b0b15c4f891000192a302,26上高中数学教资面试/试讲逐字稿230篇/结构化真题/答辩/教案,low,商品已下架/冻结,269,0.0,WATCH,67cecf8aff29ec0015533f3f,上岸Kitty的店,2026-06-18 14:11:37,web_full,,1
695364417cad4e0001d7e6c2,Sketchup草图大师 含Vray渲染器 Ens渲染器 胚子库 远程安装 教学,low,商品已下架/冻结,266,0.0,WATCH,69204037ffdaed00151bceaa,野屿咔咔的店,2026-06-18 13:34:34,web_full,,1
69c4cc2023faf80001796c09,27考研全网课资源：政治英语数学讲义笔记网盘实时更新,low,商品已下架/冻结,266,0.0,WATCH,6979b878a8b3c200153785e8,刷题别停的店,2026-06-18 13:47:02,web_full,,1
69fc0426294caa0001c20eb4,2026初级会计考前最新押题PDF电子版课件,low,商品已下架/冻结,265,0.0,WATCH,693e36379e186a0015daeb97,白桃学姐的店,2026-06-18 13:47:56,web_full,,1
69b0d9509b4aae0001e0b78e,2026春版小学电子版PDF资料【笔记同款【21】】,low,商品已下架/冻结,261,0.0,WATCH,684916dbcdee0b0015997241,林妙妙的资料铺的店,2026-06-18 13:34:32,web_full,,1
62a95477205083000199c6a1,3D动态文本无缝循环创意LOGO艺术文字排版海报字幕设计AE模板,low,商品已下架/冻结,261,0.0,WATCH,62a94933ad198d00019150ac,思酷科技设计师的店,2026-06-18 14:08:47,web_full,,1
69c023867c9c8f00012fd7f1,【拍下秒发】医学类习题集合集,low,商品已下架/冻结,259,0.0,WATCH,69ad8a8f3f35ee001531e8c7,医学生服务站的店,2026-06-18 14:00:50,web_full,,1
69c3e1a5ff00dc00014ec5b5,【拍下秒发】医学类习题集合集,low,商品已下架/冻结,259,0.0,WATCH,69ad8a8f3f35ee001531e8c7,医学生服务站的店,2026-06-18 14:34:35,web_full,,1
694e583181623200159e9e0a,乡村振兴ppt模板高级感创赛绿色挑战杯互联网加乡村建设项目资料,low,商品已下架/冻结,257,0.0,WATCH,68eb26832e2fd900159d2769,王老师备课小站的店,2026-06-18 14:36:12,web_full,,1
69c4ed4623faf8000183254e,2027政治多机构老师全程班视频课程资料,low,商品已下架/冻结,255,0.0,WATCH,68636ffe26bb9c00156d5962,小八爱学习ing的店,2026-06-18 13:34:26,web_full,,1
6780be9777d41e000128f609,雅思三难度PPT课件听力阅读阅读写作四模块 ppt讲义电子,low,商品已下架/冻结,253,0.0,WATCH,67317b0291ee7d001485aff1,苏木老师的店,2026-06-18 13:56:26,web_full,,1
69ddad1e8ca4f4000191998d,笔记同款（27考研全套资料）包售后,low,商品已下架/冻结,252,0.0,WATCH,69a3e9831f58aa001518cf7a,不做小困包喔的店,2026-06-18 13:57:28,web_full,,1
698c971ea60bac00018a9f1e,韩语新闻听读素材库-韩媒新闻持续更新-音视频文字讲解,low,商品已下架/冻结,252,0.0,WATCH,67fa8111e0015b001550307c,阿真的韩语学习宝藏的店,2026-06-18 14:00:02,web_full,,1
69ddad1e8ca4f40001919990,笔记同款（27考研全套资料）包售后,low,商品已下架/冻结,252,0.0,WATCH,69a3e9831f58aa001518cf7a,不做小困包喔的店,2026-06-18 14:15:34,web_full,,1
69def869c41f7e000135dca7,笔记同款（27考研全套资料）包售后,low,商品已下架/冻结,251,0.0,WATCH,69a3e9831f58aa001518cf7a,不做小困包喔的店,2026-06-18 14:11:51,web_full,,1
