商品ID,标题,风险等级,风险类型,销量,日增量,池,店铺ID,店铺名,发现时间,来源,品类,是否今日新发现
6a088b83b113e400153156d9,2026版天X中考押题卷临考预测密封卷全国各地区专版PDF-垫子版,medium,商品已下架/冻结,231,0.25865121941755514,WATCH,687df4c130520f001585e024,懒人学习搭子的店,2026-06-19 17:18:37,web_detail,,1
69783228d0b05c0001afc6cf,2026春小学电子版资料（笔记同款15）,medium,商品已下架/冻结,607,0.2454075135737715,WATCH,68ea1b7e3b282d00238a6dbf,闪电知识解忧的店,2026-06-19 16:58:25,web_detail,,1
69ec42fef9b6f100019dc811,26春小学辅导笔记同款期末卷电子版试卷,medium,商品已下架/冻结,57,0.2454075135737715,WATCH,688ca10e4be99c0015dcc5ff,邹邹-的店,2026-06-19 16:58:25,web_detail,,1
69f86c51f888bb0001fec358,2026春小学同步阅读同款资料1-6年级电子版,medium,商品已下架/冻结,413,0.2427332481090695,WATCH,686e16a2409b630015c8b6ec,Teacher的店,2026-06-19 17:05:17,web_detail,,1
69d9d451ab6f9400010cfc30,学习指导与习题集37,medium,商品已下架/冻结,72,0.2427330232854179,WATCH,699da61ab6bfbf0015270fcf,Lexi8ka的店,2026-06-19 17:05:17,web_detail,,1
69ec3bcee3af990015b4fec0,《古惑仔》漫画1-2335全彩PDF/设计素材/源文件/24h 自动发,medium,商品已下架/冻结,20,0.24098349452601875,WATCH,69db75e85daecc0015b889c2,万般努力出人头地qbv的店,2026-06-19 17:11:06,web_detail,,1
69feea8f6eeaf70001f20e91,出模板 嚓 牌秒发粉红只有hsj格式,medium,商品已下架/冻结,13,0.2409822081299211,WATCH,69f0790fc1f54b001501f4a7,海棠宝藏的店,2026-06-19 17:11:10,web_detail,,1
6a005d317b710e0001bbde7f,36 头像 ｜ 约 稿,medium,商品已下架/冻结,8,0.2409822081299211,WATCH,69d863217cbcb5001558ddf2,全艺绘画社（接稿招新）的店,2026-06-19 17:11:07,web_detail,,1
69ce3a5dc6fcf500014b5dc9,2026春0011自学题目PDF,medium,商品已下架/冻结,86,0.23814270068405546,WATCH,,锦学资源的店,2026-06-19 17:18:40,web_detail,,1
6a0f371a48f8580001ca5999,个人pl思形象补差价专用链接新老可拍0012,medium,商品已下架/冻结,53,0.23814270068405546,WATCH,,,2026-06-19 17:18:44,web_detail,,1
69d4cffd1fd3700001577519,资料汇总019 御井烹香 21个,medium,商品已下架/冻结,27,0.23814270068405546,WATCH,,,2026-06-19 17:18:38,web_detail,,1
6a0807c37b0d9c0001978323,不折叠】体坛周报杂志 2026美加墨世界杯终极指南 48队世界杯,medium,商品已下架/冻结,10,0.23814270068405546,WATCH,,时尚杂志店的店,2026-06-19 17:18:43,web_detail,,1
6a0fdd63c3604d0016116122,嚓枫牌母爱模板 hsj格式 不教使用,medium,商品已下架/冻结,7,0.23814270068405546,WATCH,,,2026-06-19 17:18:45,web_detail,,1
6a06bb53377d170001b7172c,bg 年上嗲系55篇资料,medium,商品已下架/冻结,6,0.23814270068405546,WATCH,,她的睫毛弯弯的店,2026-06-19 17:18:38,web_detail,,1
6a0e598835725f0001de363c,《古惑仔》漫画1-2335全彩PDF/设计素材/源文件/24h 自动发,medium,商品已下架/冻结,5,0.23814270068405546,WATCH,,,2026-06-19 17:18:39,web_detail,,1
6980845ee0470600015a3d25,第二版 新目标大学英语 综合教程/视听说教程1/2/3/4 welearn答案,medium,商品已下架/冻结,129,0.23814258129277896,WATCH,,越过高山流水的店的店,2026-06-19 17:18:48,web_detail,,1
69226dd718096d00018cd0cb,2026年一本万w初中作文语文英语诗词定真题高分热点素材100篇pdf,medium,商品已下架/冻结,129,0.23814258129277896,WATCH,,小初高share的店,2026-06-19 17:18:51,web_detail,,1
6a1822e85c0723000127b72a,轻松上手的懒人方法,medium,商品已下架/冻结,64,0.23814258129277896,WATCH,,,2026-06-19 17:18:48,web_detail,,1
6a0494e622eb650001a4a3b6,破y 电子版 ppt模版,medium,商品已下架/冻结,29,0.23814258129277896,WATCH,,,2026-06-19 17:18:53,web_detail,,1
69e643eb39916f0001e5b1e5,攻略病娇男配的正确方法,medium,商品已下架/冻结,20,0.23814258129277896,WATCH,,,2026-06-19 17:18:55,web_detail,,1
69f30a59273c7d00011c13c1,卡牌电子版素材，下单就发笔记同款内容,medium,商品已下架/冻结,197,0.23812161182564295,WATCH,6634c8939f5b000001daac5c,多金多.,2026-06-19 17:18:58,web_detail,,1
69d6fca28a7da80001afe3d7,2026社区招聘资料社区工作者社区14页社区三色笔记在线习题,medium,商品已下架/冻结,25,0.23812111392251353,WATCH,6808992d03786700155af7b3,知行研学社的店,2026-06-19 17:19:00,web_detail,,1
69cc84a49a289f0015e452c5,2027高中电子版资料（笔记同款60）,medium,商品已下架/冻结,17,0.238120917378561,WATCH,68219df404d7b4001537d87f,青卷教育研习（秒回秒发）的店,2026-06-19 17:19:00,web_detail,,1
69ddf0f7b7a2ed0001260e88,【70+个打包】stm32项目/资料电子版,medium,商品已下架/冻结,90,0.23810346612441044,WATCH,6914685009464b0014753f71,云朵的电子资料分享的店,2026-06-19 16:58:25,web_detail,,1
699216600775cd00153263c9,2025小说40000部大全小说合集可下mp3mp4海量资源整理电子书文本,medium,商品已下架/冻结,22,0.23810346612441044,WATCH,694976441d8c99001576f446,解解杂货社的店,2026-06-19 16:58:25,web_detail,,1
6931968546e53000013a6480,20款高级感可商用英文花体字,medium,商品已下架/冻结,674,0.2364958233351001,WATCH,6288b497928e3300017d55f4,空空的百宝箱的店,2026-06-19 16:58:31,web_detail,,1
68f8845f04ab19000185b02f,考研311教育学刷题小程序333教育学综合真题模拟题超24000道题,medium,商品已下架/冻结,83,0.23263272336242308,WATCH,68f72541429ad7001506a09e,考研刷题的店,2026-06-19 17:26:58,web_detail,,1
69622ac8ce1e9f0001981d06,2026学士学位英语刷题App各省都有/成考/自考/函授/国开/专升本,medium,商品已下架/冻结,24,0.23263004183062833,WATCH,,,2026-06-19 17:27:04,web_detail,,1
6a25431149c6770001ae91b0,英语四六级考前冲刺急救包,medium,商品已下架/冻结,341,0.23262829167127363,WATCH,,,2026-06-19 17:27:09,web_detail,,1
6a24068749c67700018fdbad,英语四六级考前冲刺急救包,medium,商品已下架/冻结,341,0.23262829167127363,WATCH,,,2026-06-19 17:27:11,web_detail,,1
6a234e2614e0a00001152b18,校园之外，无码4k，，，,medium,商品已下架/冻结,71,0.23262829167127363,WATCH,,,2026-06-19 17:27:08,web_detail,,1
6a16c8fd8bbe22000194131b,26春小学全科1-6年级《期末备考复习资料》（PDF电子资料）,medium,商品已下架/冻结,42,0.23262829167127363,WATCH,,,2026-06-19 17:27:17,web_detail,,1
6a22e3f41efaab0001a2ab0a,2026人教版语文15天满分备考期末总复习（学生版+答案）,medium,商品已下架/冻结,8,0.23262829167127363,WATCH,,,2026-06-19 17:27:13,web_detail,,1
6a18ffe08bbe220001c801d4,笔记同款 学习服务（丽）27个,medium,商品已下架/冻结,6,0.23262829167127363,WATCH,,,2026-06-19 17:27:10,web_detail,,1
69a15b4287daa00001a29e23,2026最新版•智考典正版题库•辅警笔试面试通关题库,medium,商品已下架/冻结,141,0.2326280828269063,WATCH,,,2026-06-19 17:27:45,web_detail,,1
6a180db4bd63a3000115e050,2026版笔记同款河北中考试卷合集,medium,商品已下架/冻结,54,0.2326280828269063,WATCH,,优+的店,2026-06-19 17:27:46,web_detail,,1
6a015372213e270001ee1e96,126号-26春15天满分备考语数英123456下册多版本,medium,商品已下架/冻结,8,0.2326280828269063,WATCH,,,2026-06-19 17:27:47,web_detail,,1
69ddd388517d6d0001559c71,【四川护士规培】护理规培丨结业考核丨考试内容丨回忆参考真题,medium,商品已下架/冻结,201,0.23259930651588412,WATCH,69a0139b44de9f0015b7933d,小护圈的店,2026-06-19 17:27:50,web_detail,,1
696f5032d69f530001854d04,2026学位英语考试正版题库APP全国通用/章节练习/历年真题,medium,商品已下架/冻结,102,0.23259930651588412,WATCH,696d93d25cae4a0015bbfda4,香梨香不香的店,2026-06-19 17:27:51,web_detail,,1
6a0d62c2a32a97000110c8d1,Dazz CCD复古相机富士滤镜胶片教学教案网红免费课件一键出片,medium,商品已下架/冻结,199,0.23259848134987665,WATCH,6845850158118f0015ac3ccf,小铠智库阁的店,2026-06-19 17:27:52,web_detail,,1
6a081b797b0d9c00019a762b,笔记同款 个人形象   个人形象 个人形象  个人形象  个人形象,medium,商品已下架/冻结,6,0.23149473967807202,WATCH,68c28969efe84a00157083bb,引力圈充值的店,2026-06-19 17:05:24,web_detail,,1
68b952bb0d3d62000130710e,仿真蜡笔笔刷矢量Ai格式180款电子资料,medium,商品已下架/冻结,246,0.23149222373396222,WATCH,6871c3df5278550015a56920,卓视觉设计师充电站的店,2026-06-19 17:05:25,web_detail,,1
69d3290898fb930001a3e84f,吾今有世家 Win电脑版 本地离线非联网 电子资源,medium,商品已下架/冻结,17,0.23149222373396222,WATCH,67ac7494b3738b0015c79466,鹿丸游戏屋,2026-06-19 17:05:25,web_detail,,1
69fdfda9a5715f0001363f07,中式新中式凉亭子廊架SU模型库欧式古典园林建筑景观构件设计素材,medium,商品已下架/冻结,12,0.22729019798078848,WATCH,67c06990eac0960015590eb8,平方米素材基地,2026-06-19 17:11:11,web_detail,,1
6a07e30e6bbe1b000198fa8d,Lightroom手机版高级功能调色模版安卓/苹果/ipad调色预设模版,medium,商品已下架/冻结,13,0.22728979573090316,WATCH,6a02f2d92300910015e846c1,艺青资源库的店,2026-06-19 17:11:12,web_detail,,1
69c89fcf76e4070001c9d070,1000+ 北美原版精读教练｜AI 知识库｜原汁原味｜更新永久有效,medium,商品已下架/冻结,446,0.2212512356755964,WATCH,645ef7e854cf120001997039,木木教英语的店,2026-06-19 17:06:06,web_detail,,1
6961c8ae93c7460001ff87d1,2026新版快捷英语时文阅读第30期小学初中高中通用电子版PDF,medium,商品已下架/冻结,423,0.2212512356755964,WATCH,66fa758aa9bf3400163b464c,满分资料铺的店,2026-06-19 17:06:07,web_detail,,1
699c77a8d5afea000144e7d6,人教版小学数学123456年级书教科课件本上下册第学期电子打印PDF,medium,商品已下架/冻结,384,0.2212512356755964,WATCH,6915517e27d04f00159570f5,成语小全的店,2026-06-19 17:05:29,web_detail,,1
69d343d8cfe1090001c3b0b0,三角洲行动绝密单户首单体验,medium,商品已下架/冻结,90,0.2212512356755964,WATCH,68f5d83d3f07de00154d78ce,而已电竞（三角洲行动）的店,2026-06-19 17:05:57,web_detail,,1
6a09f377e1e13700012baf67,笔记同款優蕙工具使用教案,medium,商品已下架/冻结,77,0.2212512356755964,WATCH,684d633b4bc6800015926e07,京淘优优的店,2026-06-19 17:06:01,web_detail,,1
69e36578ca7f7f0001ad4e66,2026年新上架，交个朋友~见面礼课件,medium,商品已下架/冻结,70,0.2212512356755964,WATCH,69d09a85309bff00153f38ac,王sir讲真话的店,2026-06-19 17:06:01,web_detail,,1
69b561193eb2480001cb5d62,鲶鱼恋综模拟器AI文字游戏 虚拟商品不退不换,medium,商品已下架/冻结,45,0.2212512356755964,WATCH,683aefb39ac6560015451ecd,晓晓的AI铺子的店,2026-06-19 17:05:57,web_detail,,1
6a01e3013788440001318e28,【测试】你的性格像哪个姐姐,medium,商品已下架/冻结,42,0.2212512356755964,WATCH,6954c456bd117d001561f338,浪姐快乐测吧的店,2026-06-19 17:05:59,web_detail,,1
69fc3d64273c7d0001ee3cf1,2026教育亲子持续永久更新,medium,商品已下架/冻结,31,0.2212512356755964,WATCH,694d302c9e350b0015e59214,万柿如意～的店,2026-06-19 17:05:59,web_detail,,1
6a0adaea8c464100013c5a7c,新版本WPS超级会员专业版泳久免费版,medium,商品已下架/冻结,30,0.2212512356755964,WATCH,69e1d130edc2850015dcad86,小吴老师爱吃瓜的店,2026-06-19 17:05:30,web_detail,,1
6a0d80d9f843b400016c84fc,池核 Pools 游戏动画设计制作,medium,商品已下架/冻结,27,0.2212512356755964,WATCH,68ba74f1b4032b0015b5d34b,水果铺子游戏推荐的店,2026-06-19 17:05:57,web_detail,,1
6a0521b08e60b7000147fbac,8000+游戏合集-全程无弹窗-课件,medium,商品已下架/冻结,24,0.2212512356755964,WATCH,696638556595aa001594915e,tttthhhh的店,2026-06-19 17:05:57,web_detail,,1
696761ca9b2f2f0015365ea9,《五角丛书》PDF电子版资料素材,medium,商品已下架/冻结,21,0.2212512356755964,WATCH,688899385e0c0d0015ac7452,墨墨教育的店,2026-06-19 17:06:05,web_detail,,1
69fd739c213e270001233982,浪7，2026浪姐人物性格自测,medium,商品已下架/冻结,16,0.2212512356755964,WATCH,6954c456bd117d001561f338,浪姐快乐测吧的店,2026-06-19 17:06:04,web_detail,,1
694287ee9b2f2f0015553701,怪物大师1-21PDF电子版合集 高清画质设计电子版网盘发货休闲娱乐,medium,商品已下架/冻结,16,0.2212512356755964,WATCH,68eb25d8103508001575edaf,精品资料小店的店,2026-06-19 17:06:06,web_detail,,1
69df3a2e64c86a001581a0d3,嚓枫牌五合一模板  只有hsj格式 不教使用,medium,商品已下架/冻结,16,0.2212512356755964,WATCH,6853e45e8937a8001520757d,爱薯条精选的店,2026-06-19 17:06:07,web_detail,,1
69ab762dfe4ff500152fe2b2,中大网校初级中级审计师2026教材配套真题考点赠网课+题库,medium,商品已下架/冻结,15,0.2212512356755964,WATCH,697acac3c857a0001630752b,超有用考试资料的店,2026-06-19 17:05:29,web_detail,,1
6a0736366bbe1b00018c3b97,024-详情页 | PS分层可编辑设计文件,medium,商品已下架/冻结,14,0.2212512356755964,WATCH,685f492e4db8540015f43a21,简域素材的店,2026-06-19 17:05:30,web_detail,,1
69a5877136986d00013b3464,MBT16型人格官方链接 · 直接出结果 · 拍下即测 · 可重复测试,medium,商品已下架/冻结,13,0.2212512356755964,WATCH,699fd1ad33067000156a88fe,小红薯lhleb51k的店,2026-06-19 17:05:59,web_detail,,1
6982ab0878d8d50001d2995d,招魂.txt完整版单本,medium,商品已下架/冻结,8,0.2212512356755964,WATCH,695b7a070cc7210015347829,熙熙宝藏书库📖的店,2026-06-19 17:06:02,web_detail,,1
69cba7555dab9a0001fcb4f3,医院计划 Win电脑版 本地离线非联网 电子资源,medium,商品已下架/冻结,13,0.22124875067551503,WATCH,67ac7494b3738b0015c79466,鹿丸游戏屋,2026-06-19 17:06:08,web_detail,,1
6a0ea982001271000186032f,金牌得主（包完结）课件,medium,商品已下架/冻结,10,0.22062897410334753,WATCH,6a071c87f703b300159b7d66,萱萱动漫的店,2026-06-19 17:19:28,web_detail,,1
69bcfb62180bf4000110ca1b,人教版高中生物选择性必修123上下册书教科标本电子高清新版PDF,medium,商品已下架/冻结,158,0.21506904585575448,WATCH,6915517e27d04f00159570f5,成语小全的店,2026-06-19 17:11:14,web_detail,,1
69b222fecdd36c0001aff039,7秒动画logo卡通可爱趣味Q版柔软开场片头AE/PR格式源文件模板,medium,商品已下架/冻结,38,0.2147362548084188,WATCH,6725d35def81e60015140297,柠檬素材设计的店,2026-06-19 16:58:31,web_detail,,1
6a19c0cc94d5830001b105fc,AI新手小白也能轻松掌握的苹果ID注册流程图解教程安全稳定指南,medium,商品已下架/冻结,48,0.20839260015992564,WATCH,,gpt代开的店,2026-06-19 17:27:55,web_detail,,1
69ee144cd4c11100014a6284,26版上海新中考全真模拟卷,medium,商品已下架/冻结,44,0.20839245558523425,WATCH,,,2026-06-19 17:27:56,web_detail,,1
6a1e6c3a86eddf000134ac33,26英语四六级冲刺资料包 翻译/作文/考前预测/听力真题（电子版）,medium,商品已下架/冻结,16,0.20839163658182616,WATCH,,安穆希的店,2026-06-19 17:27:57,web_detail,,1
6a0b608a234d2b0001eeb78b,2026版ww黑白卷湖南地区试卷带答案,medium,商品已下架/冻结,130,0.20839013877722107,WATCH,,,2026-06-19 17:28:08,web_detail,,1
69f23f040283e20001492872,2026级苹果微信分身多开苹果TF邀请教程99,medium,商品已下架/冻结,83,0.20839013877722107,WATCH,,,2026-06-19 17:28:07,web_detail,,1
6a2161d7654d910001301311,AppleID|苹果账号丨独享永久|可改 应用商店资料修改服务,medium,商品已下架/冻结,29,0.20839013877722107,WATCH,68c6ac77b7a08f001574154a,AIplus全球ID助力的店,2026-06-19 17:27:59,web_detail,,1
67eb670879c93d00012329b3,Ps作业海报展版设计,medium,商品已下架/冻结,52,0.20838985677784735,WATCH,,Ps学生作业的店,2026-06-19 17:28:22,web_detail,,1
69622ac8ce1e9f0001981d69,2026学士学位英语刷题App各省都有/成考/自考/函授/国开/专升本,medium,商品已下架/冻结,24,0.20838985677784735,WATCH,,,2026-06-19 17:28:24,web_detail,,1
69f5f69d7894410001e33efa,小学初中高中无水印垫子版,medium,商品已下架/冻结,18,0.20838985677784735,WATCH,,,2026-06-19 17:28:24,web_detail,,1
69bbf71099f8fe00016242a3,《不信人间至白头》沈铮江云袖.txt,medium,商品已下架/冻结,21,0.20838962987173792,WATCH,,,2026-06-19 17:28:25,web_detail,,1
69b69dc2fbb3a40001139ec9,麟（18）学习资料合集,medium,商品已下架/冻结,30,0.20836555172689236,WATCH,69b39dc22a984800153d4cce,橘子海汽水ocn的店,2026-06-19 17:28:27,web_detail,,1
69d525d1b4722c00015722e6,2026年一建教材PDF版一建备考资料,medium,商品已下架/冻结,60,0.20833954839069027,WATCH,6996e02df7d76900151f9ee3,拾光虚拟铺的店,2026-06-19 16:58:31,web_detail,,1
6806733cf1ef950001cccf0c,定制｜定制-歌｜笔记同款·如笔记,medium,商品已下架/冻结,506,0.20549857751355038,WATCH,66f25329ec565d001648260c,研成学长带上岸的店,2026-06-19 17:19:34,web_detail,,1
6a17f292f9c57a0001d3f122,26年下教资笔试中小幼教师资格证笔试科目一二电子版资料包,medium,商品已下架/冻结,297,0.20549857751355038,WATCH,68a483e95e5720001595cef5,意嘉嘉的店,2026-06-19 17:19:32,web_detail,,1
69acdff7f209ba0001ca1ec2,26年新上海五四制新六上/六下道法资料，电zi版不发快递,medium,商品已下架/冻结,215,0.20549857751355038,WATCH,6824a9ad2e0d130015825ff7,易赢教育的店,2026-06-19 17:19:36,web_detail,,1
6a089719dd034c0001f772e4,2026中考黑白卷各地区专版押题卷（PDF版本）,medium,商品已下架/冻结,13,0.20549857751355038,WATCH,69cf7b7ccfff760015bc6110,知识资料网的店,2026-06-19 17:19:32,web_detail,,1
690d66f1057f570015f74758,一二年级语文同步默写上下册人教版看拼音写词语生字专项练习,medium,商品已下架/冻结,1646,0.20471198210653377,WATCH,,启迪图书智慧书屋的店,2026-06-19 13:49:33,web_full,,1
672dc15c18193500010c9e53,天下姚李·四川师范大学2026自考成考学士学位英日语水平考试真题库模拟试卷,medium,商品已下架/冻结,109,0.20231903854840821,WATCH,66ea3296d1b4c200150394ae,天下姚李旗舰店,2026-06-19 16:58:32,web_detail,,1
69e97eea3a4daf00014d4a94,全网主播交友交流群 全职兼职主播干货分享  接单资源共享圈子,medium,商品已下架/冻结,39,0.19418750981701008,WATCH,68073dfb14a9430015e20013,财神爷的小闺女的店,2026-06-19 17:11:16,web_detail,,1
69d76cd5b4722c0001b35409,plus科技学习分析文件写作不降智新老客户专享,medium,商品已下架/冻结,702,0.19418721620270413,WATCH,690ae6e1f763f00015f0516a,团子科技的店,2026-06-19 17:11:17,web_detail,,1
69fef1d498ac4300012fe0b1,龙z 电子版 ppt模版,medium,商品已下架/冻结,45,0.19418721620270413,WATCH,696b915a8978730015a535d8,扬扬寻鹿的店,2026-06-19 17:11:18,web_detail,,1
69a6a150cdc6590001a47dcb,笔记后续｜共37篇,medium,商品已下架/冻结,386,0.19232444427376919,WATCH,68d167f95498b600154e107b,焚香种豆的店,2026-06-19 17:19:40,web_detail,,1
69b94656e60de2000111ecef,笔记同款指令合集,medium,商品已下架/冻结,158,0.19232444427376919,WATCH,685eb8b5e79b610015bca2dc,枝枝的珍珠膏的店的店,2026-06-19 17:19:40,web_detail,,1
6a19657f97469d00017e41bd,2026英语四六级备考资料包,medium,商品已下架/冻结,106,0.19232444427376919,WATCH,692f9bff58732c00152b2488,喵喵学姐资料的店,2026-06-19 17:19:40,web_detail,,1
6a157c7d4245e30001082012,商品同款  自动发货,medium,商品已下架/冻结,86,0.19232444427376919,WATCH,69159bf5f480c60015e0507c,向着太阳晒屁股的店,2026-06-19 17:19:40,web_detail,,1
6a0fc4076acf670015c1f1e5,2026春新版中考电子资料（笔记同款B31）全国各省版,medium,商品已下架/冻结,20,0.19232444427376919,WATCH,694122162ca30c00158814ce,知阅资料馆的店,2026-06-19 17:19:40,web_detail,,1
6a19a95b42db800001bb88c9,错撩 全集解锁 二次元图片资料库  美术资料,medium,商品已下架/冻结,10,0.19232444427376919,WATCH,697326a6b6bfbf001526f6a1,艾Bb的店,2026-06-19 17:19:39,web_detail,,1
6667c537cd6d14000158cb11,宝宝辅食跟我做 0-3岁宝宝辅食教程书 辅食营养餐做法,medium,商品已下架/冻结,1638,0.18928286466786504,WATCH,,,2026-06-19 13:51:44,web_full,,1
69185f31c57d9c0001a4a621,2026版金考卷中考45套汇编全国版河南福建安徽辽宁山西河北湖北,medium,商品已下架/冻结,168,0.1887279764571903,WATCH,,,2026-06-19 17:28:30,web_detail,,1
69d26f6310b42d0001cf6458,2026新-吉林专版【中考模拟题】每科十二套卷-笔记同款-电子版,medium,商品已下架/冻结,160,0.18872785585754492,WATCH,,金日课堂的店,2026-06-19 17:28:30,web_detail,,1
68f9c38daa1e7b0015a1009a,全新版大学进阶英语 第二版 综合教程1234 welearn/课后答案解析,medium,商品已下架/冻结,149,0.18872785585754492,WATCH,,越过高山流水的店的店,2026-06-19 17:28:31,web_detail,,1
6a197a5a9ca7220001289c3a,2026江西中考临考预测卷语数英物化政史电子版pdf,medium,商品已下架/冻结,28,0.1887277372807446,WATCH,,,2026-06-19 17:28:31,web_detail,,1
660bfb936892dc0001fbd467,鑫润 . 用思维导图读懂儿童心理学帮助父母走进孩子内心情绪管理,medium,商品已下架/冻结,2218,0.1887271811023602,WATCH,,,2026-06-19 17:28:36,web_detail,,1
69b962209c14650001e1d09e,五下道法圆明园的诉说公开课,medium,商品已下架/冻结,85,0.18872706555289903,WATCH,,,2026-06-19 17:28:43,web_detail,,1
6a169c4061fef900012db7e8,知识库（原链接已售 1000+）,medium,商品已下架/冻结,65,0.18872706555289903,WATCH,,,2026-06-19 17:28:43,web_detail,,1
68b67fc65ce8aa0001b60429,全2册 底层逻辑1+2 刘润 5分钟商学院 看清这个世界的底牌商业,medium,商品已下架/冻结,25,0.18872706555289903,WATCH,,,2026-06-19 17:28:49,web_detail,,1
6a169a9214118900013e8e7d,26最新证从专项题库,medium,商品已下架/冻结,13,0.18872706555289903,WATCH,,蜂蜜柚子最好喝的店,2026-06-19 17:28:45,web_detail,,1
6a07e636addc2c0001021b36,【正版速发】跨境电商+一人公司 海外贸易全流程AI时代赚钱方向,medium,商品已下架/冻结,3,0.18872706555289903,WATCH,,秋元梓学日语的店,2026-06-19 17:28:39,web_detail,,1
69d09fa19fe19c00010c7b33,2026春0016自学题目PDF,medium,商品已下架/冻结,64,0.18872695076045895,WATCH,,,2026-06-19 17:28:56,web_detail,,1
66e012167fb0e40001f895f1,妙语 蒙台梭利10分钟语言能力培养(0~3岁)早教书 蒙特梭利早教,medium,商品已下架/冻结,2855,0.1887265715876437,WATCH,,,2026-06-19 17:29:47,web_detail,,1
69d26f6310b42d0001cf645e,2026新-吉林专版【中考模拟题】每科十二套卷-笔记同款-电子版,medium,商品已下架/冻结,160,0.1887265715876437,WATCH,,,2026-06-19 17:29:46,web_detail,,1
69a903c5ac2e190001aa81b6,2026中国华电集团在线刷题APP,medium,商品已下架/冻结,95,0.1887265715876437,WATCH,,,2026-06-19 17:29:42,web_detail,,1
6a05a271721fd3000182b45a,2026春 小学 一本15天期末考前冲刺卷语文数学英语1-6年级下册,medium,商品已下架/冻结,9,0.1887265715876437,WATCH,,,2026-06-19 17:29:51,web_detail,,1
6900a70d3f37a9000123edf9,2026年上海教师职称考试题库幼儿园小学初中高中语文数学英语地理,medium,商品已下架/冻结,198,0.18872639665224555,WATCH,,,2026-06-19 17:30:00,web_detail,,1
6a17de74af69a40001cf7451,笔记同款 学习服务 长白（9）,medium,商品已下架/冻结,12,0.18872639665224555,WATCH,,哆不啦哆的店,2026-06-19 17:30:00,web_detail,,1
6a1ac8a23ce96d0001878bfe,摄影作品鉴赏合集1,medium,商品已下架/冻结,10,0.18872639665224555,WATCH,,,2026-06-19 17:30:07,web_detail,,1
6948e6699b2f2f00159e21a5,新版儿童数学思维强化训练凑十法借十法破十法平十法应用题练习册,medium,商品已下架/冻结,744,0.1887262844045575,WATCH,,启迪图书智慧书屋的店,2026-06-19 17:30:18,web_detail,,1
67ee39ebee8f090001189311,【北大社】水彩图解绘：古风水彩插画设计与绘制教程,medium,商品已下架/冻结,242,0.1887262844045575,WATCH,,,2026-06-19 17:30:22,web_detail,,1
68c554339c37010001a83d0d,少儿韩语 맞춤 한국어1-6,medium,商品已下架/冻结,47,0.1887262844045575,WATCH,,,2026-06-19 17:30:15,web_detail,,1
69fc045af888bb0001525373,2026江苏盐城教师职称幼小初高各科均有考试题库历年真题培训资料,medium,商品已下架/冻结,12,0.1887262844045575,WATCH,,,2026-06-19 17:30:19,web_detail,,1
6a1e443ebe1ced00155ae780,2026版高考最后冲刺电子资料（笔记同款92）,medium,商品已下架/冻结,12,0.1887262844045575,WATCH,,,2026-06-19 17:30:20,web_detail,,1
6a219c00ded8da0001fa30ba,2027版大一轮复习讲义高中语数英物化生政史地,medium,商品已下架/冻结,6,0.1887262844045575,WATCH,,知学有方的店,2026-06-19 17:30:26,web_detail,,1
64844212a39dd5000108f4c2,行楷练字密码符号化练字成人初学行楷字帖荆霄鹏行楷字帖,medium,商品已下架/冻结,934,0.1887261695730803,WATCH,,,2026-06-19 17:30:35,web_detail,,1
69d26f6310b42d0001cf645b,2026新-吉林专版【中考模拟题】每科十二套卷-笔记同款-电子版,medium,商品已下架/冻结,160,0.1887261695730803,WATCH,,,2026-06-19 17:30:32,web_detail,,1
6a06c999721fd300019cd00c,2026实验班小学毕业升学考试试卷精选,medium,商品已下架/冻结,136,0.1887261695730803,WATCH,,,2026-06-19 17:30:33,web_detail,,1
695e4ed644a50200012eaba9,2026社区工作者招聘网格员题库app电子资料包行测公基社区知识,medium,商品已下架/冻结,70,0.1887261695730803,WATCH,,,2026-06-19 17:30:31,web_detail,,1
6a0fbcfe285e7c000117a925,小学全科目《期末试卷系列》1-6年级下册（PDF电子版）,medium,商品已下架/冻结,27,0.1887261695730803,WATCH,,,2026-06-19 17:30:33,web_detail,,1
69dcdf00ab6f94000164389a,2026四六级备考资料包（历年真题+解析+听力）电子版高清无水印,medium,商品已下架/冻结,54,0.18870634218784277,WATCH,695630a7cbf4700015d55e9b,LiYueYue的店,2026-06-19 17:31:10,web_detail,,1
69da5e7647a2e20001bedffb,2026春小学语1-6年级下册《XB期末试卷》（PDF高清电子版）,medium,商品已下架/冻结,90,0.1887062156934095,WATCH,66fa758aa9bf3400163b464c,满分资料铺的店,2026-06-19 17:31:10,web_detail,,1
6a0ed2a41b7cf30001506b98,dazz富士滤镜 全部滤镜教程ppt,medium,商品已下架/冻结,41,0.18870579906535914,WATCH,69b6bbe7a8b3c2001554e826,球球将军的店,2026-06-19 17:31:14,web_detail,,1
6a0fdd6bb1358c00150bfcea,嚓枫牌彩蛋模板 hsj格式 不教使用,medium,商品已下架/冻结,9,0.18870533274690818,WATCH,6853e45e8937a8001520757d,爱薯条精选的店,2026-06-19 17:31:16,web_detail,,1
6900e8100dfa7500012f4056,ppt·以青春之我，赴现代化征程思政微课PPT带演讲稿,medium,商品已下架/冻结,164,0.18870516271547116,WATCH,67b6ca7e6d87470015dcef16,小小呗PPT原创课件的店,2026-06-19 17:31:18,web_detail,,1
